"filename", "language", "Markdown", "JavaScript", "TypeScript", "JSON with Comments", "TypeScript JSX", "XML", "JSON", "C#", "PostCSS", "comment", "blank", "total"
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Migrations/20260424080330_AddIndboxAndOutBoxTables.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 219, 0, 2, 78, 299
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Migrations/20260424080330_AddIndboxAndOutBoxTables.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 127, 0, 3, 14, 144
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Migrations/PaymentContextModelSnapshot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 217, 0, 1, 78, 296
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Persistence/Configurations/PaymentMethodConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 2, 47
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Persistence/Configurations/TransactionConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 1, 38
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Persistence/DB/PaymentContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 3, 27
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.PaymentService/InternetMarket.PaymentService.Infrastructure/Persistence/DB/PaymentContextFactory.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 4, 30
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/Controllers/ProductsController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 8, 79
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/DTOs/Requests/GetByIdsRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/DTOs/Requests/ReserveRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 9
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/InternetMarket.ProductService.API.csproj", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 5, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 6, 32
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 1, 24
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.API/appsettings.json", "JSON", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Abstractions/Repositories/ICategoryRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 16
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Abstractions/Repositories/IProductRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 19
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Abstractions/Repositories/IProviderRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Extensions/DependencyInjection.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 2, 18
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/InternetMarket.ProductService.Application.csproj", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 5, 18
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetAll/GetAllProductsQuery.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetAll/GetAllProductsQueryHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 4, 40
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetById/GetProductByIdQuery.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetById/GetProductByIdQueryHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 5, 41
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetByIds/GetProductsByIdsQuery.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Get/GetByIds/GetProductsByIdsQueryHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 4, 39
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/ProductDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 13
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/CancelReservation/CancelReservationCommanHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 4, 34
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/CancelReservation/CancelReservationCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/ConfirmShipment/ConfirmShipmentCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/ConfirmShipment/ConfirmShipmentCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 4, 35
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/Reserve/ReserveProductCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Application/Products/Update/Reserve/ReserveProductCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 4, 34
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/Entities/Category.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 2, 20
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/Entities/Product.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 5, 69
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/Entities/Provider.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 3, 29
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/InternetMarket.ProductService.Domain.csproj", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Category/CategoryName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 3, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Description.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Height.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Length.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Price.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/ProductName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Quantity.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 4, 25
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Weight.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Product/Width.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Provider/Address.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 27
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Provider/Email.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 3, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Provider/NumberPhone.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Domain/ValueObjects/Provider/ProviderName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 3, 22
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Extensions/DependencyInjection.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 3, 31
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Implementations/Repositories/CategoryRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 6, 45
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Implementations/Repositories/ProductRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 8, 72
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Implementations/Repositories/ProviderRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 8, 55
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/InternetMarket.ProductService.Infrastructure.csproj", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 5, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260126072407_InitialMigration.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 102, 0, 2, 30, 134
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260126072407_InitialMigration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 82, 0, 3, 10, 95
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260331191116_ChangeNamesOfFieldsFromTitleToProductNameAndTitleToCategoryName.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 102, 0, 2, 30, 134
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260331191116_ChangeNamesOfFieldsFromTitleToProductNameAndTitleToCategoryName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 30, 0, 3, 6, 39
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260401170244_AddConversionsForProductNameDescriptionQuantityPriceVO.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 102, 0, 2, 30, 134
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260401170244_AddConversionsForProductNameDescriptionQuantityPriceVO.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 6, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260403090602_AddConversionToAddressField.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 112, 0, 2, 33, 147
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260403090602_AddConversionToAddressField.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 51, 0, 3, 10, 64
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260409061353_AddConversionForCategoryName.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 112, 0, 2, 33, 147
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260409061353_AddConversionForCategoryName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 3, 6, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260506135638_AddPhysicalReservedAndAvailableQuantity.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 116, 0, 2, 35, 153
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260506135638_AddPhysicalReservedAndAvailableQuantity.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 40, 0, 3, 8, 51
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260523183918_AddWeightLengthWidthHeightIsLargeSizeProductFields.Designer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 126, 0, 2, 40, 168
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/20260523183918_AddWeightLengthWidthHeightIsLargeSizeProductFields.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 59, 0, 3, 12, 74
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Migrations/ProductContextModelSnapshot.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 124, 0, 1, 40, 165
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Persistance/DB/Configurations/CategoryConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 24
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Persistance/DB/Configurations/ProductConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 1, 83
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Persistance/DB/Configurations/ProviderConfiguration.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 1, 39
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ProductService/InternetMarket.ProductService.Infrastructure/Persistance/DB/ProductContext.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/Controllers/ShipmentsController.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 8, 106
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/DTOs/CalculateDeliveryRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/DTOs/CreateOrderDeliveryRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/DTOs/Order/OrderItemDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 21
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/InternetMarket.ShipmentService.API.csproj", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 5, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/Program.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 20
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/Properties/launchSettings.json", "JSON", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 23
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.API/appsettings.json", "JSON", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Abstractions/Clients/IShipmentClient.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 25
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Abstractions/Repositories/IShipmentRepository.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 18
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Abstractions/UnitOfWork/IUnitOfWork.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 12
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Consumers/OrderCreatedConsumer.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 3, 47
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/DTOs/OrderItemDto.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 2, 34
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Extensions/DependencyInjection.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 17
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/InternetMarket.ShipmentService.Application.csproj", "XML", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 5, 20
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Calculate/CalculateDeliveryPriceCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Calculate/CalculateDeliveryPriceCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 3, 31
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Calculate/CalculateDeliveryPriceResponse.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 15
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Create/CreateOrderDeliveryResponse.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 13
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Create/CreateShipmentCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 12
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Create/CreateShipmentCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 3, 66
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetCities/GetCitiesQuery.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 11
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetCities/GetCitiesQueryHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetCities/ShipmentCityResponse.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 14
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetDeliveryPoints/DeliveryLocation.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 15
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetDeliveryPoints/DeliveryPointResponse.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 13
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetDeliveryPoints/GetDeliveryPointsQuery.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Get/GetDeliveryPoints/GetDeliveryPointsQueryHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 4, 37
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Update/UpdateStatus/ReceivedStatusCommand.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 10
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Application/Shipments/Update/UpdateStatus/ReceivedStatusCommandHandler.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 6, 40
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/Entities/Shipment.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 3, 40
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/InternetMarket.ShipmentService.Domain.csproj", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 14
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/ValueObjects/DeliveryType.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 15
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/ValueObjects/FullName.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/ValueObjects/Location.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 4, 27
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/ValueObjects/NumberPhone.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 3, 24
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Domain/ValueObjects/Status.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 17
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Infrastructure/Extensions/DependencyInjection.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 5, 72
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Infrastructure/Implementations/Clients/CdekOptions.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 14
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Infrastructure/Implementations/Clients/DTOs/Requests/CalculateDeliveryPriceRequest.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 31
"/home/matushd/Code/GitHub/InternetMarket/Backend/src/InternetMarket.ShipmentService/InternetMarket.ShipmentService.Infrastructure/Implementations/Clients/DTOs/Requests/CdekPackage.cs", "C#", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 9, 81
